Calibration values (ps) from cell 0 to 1024 :

00000.000	00001.008	00002.002	00002.997	00004.005	00005.011	00006.033	00007.044	cell = 0 to 7
00008.062	00009.085	00010.095	00011.100	00012.099	00013.090	00014.093	00015.085	cell = 8 to 15
00016.084	00017.111	00018.144	00019.164	00020.179	00021.188	00022.195	00023.204	cell = 16 to 23
00024.184	00025.136	00026.105	00027.097	00028.063	00029.019	00029.999	00030.996	cell = 24 to 31
00032.010	00033.043	00034.078	00035.100	00036.095	00037.080	00038.064	00039.047	cell = 32 to 39
00040.047	00041.075	00042.069	00043.045	00044.041	00045.046	00046.031	00047.010	cell = 40 to 47
00048.008	00049.032	00050.041	00051.020	00051.966	00052.895	00053.860	00054.873	cell = 48 to 55
00055.921	00056.980	00058.023	00059.043	00060.046	00061.044	00062.080	00063.115	cell = 56 to 63
00064.123	00065.131	00066.158	00067.172	00068.167	00069.144	00070.135	00071.178	cell = 64 to 71
00072.238	00073.298	00074.312	00075.297	00076.268	00077.250	00078.251	00079.249	cell = 72 to 79
00080.247	00081.233	00082.224	00083.240	00084.262	00085.288	00086.302	00087.332	cell = 80 to 87
00088.384	00089.427	00090.443	00091.419	00092.407	00093.413	00094.430	00095.473	cell = 88 to 95
00096.478	00097.444	00098.403	00099.361	00100.332	00101.314	00102.291	00103.272	cell = 96 to 103
00104.281	00105.301	00106.332	00107.349	00108.349	00109.352	00110.370	00111.366	cell = 104 to 111
00112.325	00113.272	00114.212	00115.146	00116.110	00117.106	00118.123	00119.160	cell = 112 to 119
00120.201	00121.238	00122.257	00123.253	00124.224	00125.182	00126.151	00127.113	cell = 120 to 127
00128.085	00129.056	00130.026	00131.020	00132.057	00133.104	00134.138	00135.159	cell = 128 to 135
00136.171	00137.178	00138.161	00139.134	00140.133	00141.141	00142.142	00143.124	cell = 136 to 143
00144.105	00145.068	00146.043	00147.028	00148.009	00148.999	00149.996	00150.962	cell = 144 to 151
00151.922	00152.892	00153.880	00154.875	00155.861	00156.846	00157.828	00158.813	cell = 152 to 159
00159.785	00160.753	00161.740	00162.756	00163.763	00164.781	00165.786	00166.786	cell = 160 to 167
00167.790	00168.769	00169.750	00170.757	00171.767	00172.786	00173.813	00174.837	cell = 168 to 175
00175.862	00176.886	00177.908	00178.916	00179.918	00180.892	00181.852	00182.818	cell = 176 to 183
00183.792	00184.778	00185.769	00186.755	00187.737	00188.736	00189.718	00190.692	cell = 184 to 191
00191.675	00192.652	00193.621	00194.582	00195.555	00196.525	00197.500	00198.496	cell = 192 to 199
00199.502	00200.518	00201.514	00202.495	00203.494	00204.488	00205.487	00206.491	cell = 200 to 207
00207.508	00208.539	00209.587	00210.620	00211.642	00212.644	00213.635	00214.637	cell = 208 to 215
00215.651	00216.665	00217.655	00218.640	00219.636	00220.649	00221.683	00222.710	cell = 216 to 223
00223.731	00224.752	00225.764	00226.766	00227.754	00228.736	00229.728	00230.725	cell = 224 to 231
00231.719	00232.708	00233.691	00234.666	00235.621	00236.588	00237.598	00238.599	cell = 232 to 239
00239.610	00240.612	00241.622	00242.658	00243.677	00244.691	00245.702	00246.703	cell = 240 to 247
00247.705	00248.713	00249.711	00250.715	00251.754	00252.803	00253.856	00254.913	cell = 248 to 255
00255.964	00256.994	00258.009	00259.011	00259.998	00260.979	00261.962	00262.963	cell = 256 to 263
00263.971	00265.007	00266.050	00267.077	00268.093	00269.112	00270.117	00271.108	cell = 264 to 271
00272.086	00273.072	00274.059	00275.018	00275.972	00276.965	00277.990	00279.028	cell = 272 to 279
00280.067	00281.083	00282.088	00283.086	00284.088	00285.080	00286.075	00287.073	cell = 280 to 287
00288.083	00289.093	00290.094	00291.096	00292.086	00293.072	00294.077	00295.118	cell = 288 to 295
00296.136	00297.129	00298.116	00299.108	00300.128	00301.175	00302.184	00303.177	cell = 296 to 303
00304.177	00305.161	00306.145	00307.114	00308.069	00309.052	00310.069	00311.119	cell = 304 to 311
00312.184	00313.240	00314.259	00315.302	00316.365	00317.424	00318.457	00319.443	cell = 312 to 319
00320.409	00321.389	00322.381	00323.378	00324.389	00325.405	00326.436	00327.503	cell = 320 to 327
00328.551	00329.568	00330.584	00331.591	00332.598	00333.594	00334.575	00335.520	cell = 328 to 335
00336.455	00337.410	00338.392	00339.394	00340.409	00341.428	00342.453	00343.471	cell = 336 to 343
00344.492	00345.517	00346.531	00347.549	00348.591	00349.639	00350.662	00351.673	cell = 344 to 351
00352.673	00353.667	00354.686	00355.712	00356.730	00357.745	00358.746	00359.748	cell = 352 to 359
00360.762	00361.788	00362.829	00363.849	00364.871	00365.895	00366.888	00367.846	cell = 360 to 367
00368.790	00369.746	00370.720	00371.707	00372.720	00373.726	00374.728	00375.740	cell = 368 to 375
00376.768	00377.809	00378.855	00379.894	00380.902	00381.901	00382.906	00383.892	cell = 376 to 383
00384.861	00385.831	00386.832	00387.842	00388.855	00389.853	00390.837	00391.809	cell = 384 to 391
00392.801	00393.840	00394.892	00395.938	00396.965	00397.966	00398.975	00400.013	cell = 392 to 399
00401.043	00402.049	00403.045	00404.034	00405.017	00405.979	00406.935	00407.904	cell = 400 to 407
00408.895	00409.909	00410.941	00411.959	00412.932	00413.888	00414.844	00415.803	cell = 408 to 415
00416.772	00417.766	00418.751	00419.710	00420.678	00421.678	00422.701	00423.747	cell = 416 to 423
00424.797	00425.851	00426.897	00427.931	00428.956	00429.956	00430.933	00431.913	cell = 424 to 431
00432.924	00433.931	00434.943	00435.951	00436.944	00437.909	00438.891	00439.897	cell = 432 to 439
00440.896	00441.869	00442.839	00443.823	00444.841	00445.867	00446.896	00447.917	cell = 440 to 447
00448.942	00449.978	00451.020	00452.036	00453.044	00454.046	00455.027	00456.004	cell = 448 to 455
00456.987	00457.984	00458.958	00459.921	00460.915	00461.938	00462.935	00463.913	cell = 456 to 463
00464.885	00465.865	00466.862	00467.879	00468.869	00469.841	00470.811	00471.813	cell = 464 to 471
00472.814	00473.822	00474.822	00475.824	00476.840	00477.841	00478.844	00479.841	cell = 472 to 479
00480.819	00481.793	00482.773	00483.790	00484.803	00485.812	00486.793	00487.767	cell = 480 to 487
00488.765	00489.788	00490.796	00491.802	00492.794	00493.781	00494.764	00495.747	cell = 488 to 495
00496.739	00497.746	00498.743	00499.742	00500.754	00501.779	00502.785	00503.776	cell = 496 to 503
00504.748	00505.703	00506.680	00507.667	00508.632	00509.599	00510.578	00511.546	cell = 504 to 511
00512.530	00513.534	00514.534	00515.536	00516.525	00517.521	00518.555	00519.586	cell = 512 to 519
00520.576	00521.550	00522.533	00523.511	00524.500	00525.502	00526.479	00527.440	cell = 520 to 527
00528.416	00529.413	00530.406	00531.410	00532.409	00533.432	00534.450	00535.476	cell = 528 to 535
00536.493	00537.492	00538.465	00539.454	00540.468	00541.478	00542.475	00543.479	cell = 536 to 543
00544.472	00545.477	00546.509	00547.527	00548.527	00549.520	00550.532	00551.556	cell = 544 to 551
00552.580	00553.586	00554.591	00555.580	00556.563	00557.552	00558.560	00559.574	cell = 552 to 559
00560.586	00561.619	00562.669	00563.714	00564.749	00565.765	00566.799	00567.844	cell = 560 to 567
00568.905	00569.937	00570.935	00571.935	00572.922	00573.904	00574.899	00575.917	cell = 568 to 575
00576.939	00577.954	00578.940	00579.926	00580.897	00581.873	00582.865	00583.855	cell = 576 to 583
00584.856	00585.854	00586.846	00587.838	00588.821	00589.810	00590.814	00591.813	cell = 584 to 591
00592.810	00593.814	00594.803	00595.778	00596.742	00597.705	00598.688	00599.675	cell = 592 to 599
00600.655	00601.642	00602.628	00603.628	00604.647	00605.667	00606.672	00607.683	cell = 600 to 607
00608.692	00609.708	00610.716	00611.706	00612.702	00613.703	00614.706	00615.710	cell = 608 to 615
00616.726	00617.744	00618.768	00619.821	00620.861	00621.890	00622.896	00623.878	cell = 616 to 623
00624.852	00625.848	00626.853	00627.847	00628.797	00629.738	00630.695	00631.685	cell = 624 to 631
00632.670	00633.670	00634.681	00635.703	00636.740	00637.754	00638.744	00639.722	cell = 632 to 639
00640.723	00641.734	00642.736	00643.743	00644.733	00645.722	00646.700	00647.685	cell = 640 to 647
00648.716	00649.769	00650.787	00651.792	00652.801	00653.819	00654.840	00655.843	cell = 648 to 655
00656.831	00657.829	00658.838	00659.828	00660.810	00661.800	00662.794	00663.795	cell = 656 to 663
00664.784	00665.781	00666.800	00667.784	00668.755	00669.740	00670.782	00671.828	cell = 664 to 671
00672.856	00673.865	00674.873	00675.875	00676.859	00677.838	00678.831	00679.823	cell = 672 to 679
00680.801	00681.787	00682.774	00683.747	00684.735	00685.738	00686.744	00687.780	cell = 680 to 687
00688.830	00689.859	00690.870	00691.861	00692.848	00693.837	00694.840	00695.865	cell = 688 to 695
00696.901	00697.915	00698.931	00699.976	00701.022	00702.045	00703.063	00704.090	cell = 696 to 703
00705.123	00706.141	00707.153	00708.156	00709.156	00710.140	00711.137	00712.171	cell = 704 to 711
00713.206	00714.224	00715.226	00716.238	00717.273	00718.298	00719.289	00720.278	cell = 712 to 719
00721.282	00722.296	00723.312	00724.328	00725.336	00726.326	00727.305	00728.282	cell = 720 to 727
00729.273	00730.264	00731.233	00732.195	00733.176	00734.174	00735.154	00736.137	cell = 728 to 735
00737.134	00738.153	00739.182	00740.205	00741.223	00742.229	00743.238	00744.219	cell = 736 to 743
00745.179	00746.163	00747.174	00748.183	00749.206	00750.255	00751.308	00752.318	cell = 744 to 751
00753.315	00754.324	00755.356	00756.379	00757.395	00758.409	00759.420	00760.397	cell = 752 to 759
00761.375	00762.364	00763.368	00764.394	00765.389	00766.354	00767.321	00768.285	cell = 760 to 767
00769.240	00770.178	00771.123	00772.129	00773.157	00774.171	00775.183	00776.194	cell = 768 to 775
00777.186	00778.180	00779.179	00780.199	00781.202	00782.194	00783.180	00784.173	cell = 776 to 783
00785.197	00786.251	00787.286	00788.301	00789.311	00790.331	00791.374	00792.392	cell = 784 to 791
00793.399	00794.403	00795.402	00796.417	00797.412	00798.399	00799.392	00800.406	cell = 792 to 799
00801.425	00802.444	00803.481	00804.533	00805.576	00806.620	00807.693	00808.753	cell = 800 to 807
00809.748	00810.744	00811.742	00812.725	00813.694	00814.668	00815.648	00816.646	cell = 808 to 815
00817.668	00818.702	00819.722	00820.746	00821.752	00822.702	00823.638	00824.595	cell = 816 to 823
00825.590	00826.573	00827.535	00828.492	00829.491	00830.490	00831.504	00832.541	cell = 824 to 831
00833.611	00834.661	00835.684	00836.675	00837.657	00838.638	00839.621	00840.622	cell = 832 to 839
00841.659	00842.739	00843.789	00844.787	00845.765	00846.737	00847.721	00848.710	cell = 840 to 847
00849.706	00850.718	00851.705	00852.662	00853.633	00854.644	00855.680	00856.728	cell = 848 to 855
00857.781	00858.813	00859.809	00860.794	00861.751	00862.705	00863.689	00864.698	cell = 856 to 863
00865.704	00866.715	00867.711	00868.691	00869.652	00870.627	00871.613	00872.620	cell = 864 to 871
00873.660	00874.687	00875.711	00876.729	00877.746	00878.769	00879.779	00880.803	cell = 872 to 879
00881.833	00882.840	00883.843	00884.843	00885.841	00886.852	00887.875	00888.906	cell = 880 to 887
00889.931	00890.951	00891.918	00892.873	00893.820	00894.769	00895.721	00896.694	cell = 888 to 895
00897.664	00898.625	00899.600	00900.570	00901.552	00902.547	00903.542	00904.540	cell = 896 to 903
00905.538	00906.525	00907.522	00908.515	00909.513	00910.517	00911.518	00912.530	cell = 904 to 911
00913.535	00914.530	00915.520	00916.486	00917.472	00918.477	00919.475	00920.443	cell = 912 to 919
00921.407	00922.345	00923.302	00924.264	00925.245	00926.240	00927.227	00928.208	cell = 920 to 927
00929.191	00930.155	00931.112	00932.091	00933.072	00934.069	00935.069	00936.071	cell = 928 to 935
00937.049	00938.003	00938.976	00939.981	00940.990	00942.025	00943.070	00944.095	cell = 936 to 943
00945.103	00946.105	00947.115	00948.126	00949.122	00950.136	00951.142	00952.136	cell = 944 to 951
00953.131	00954.118	00955.099	00956.087	00957.105	00958.130	00959.145	00960.164	cell = 952 to 959
00961.161	00962.153	00963.150	00964.146	00965.151	00966.135	00967.109	00968.086	cell = 960 to 967
00969.062	00970.039	00971.031	00972.015	00972.995	00973.989	00974.975	00975.954	cell = 968 to 975
00976.930	00977.909	00978.889	00979.870	00980.879	00981.859	00982.823	00983.799	cell = 976 to 983
00984.780	00985.782	00986.786	00987.784	00988.784	00989.758	00990.740	00991.731	cell = 984 to 991
00992.733	00993.731	00994.737	00995.738	00996.717	00997.684	00998.657	00999.612	cell = 992 to 999
01000.567	01001.551	01002.542	01003.498	01004.440	01005.385	01006.345	01007.323	cell = 1000 to 1007
01008.297	01009.283	01010.274	01011.268	01012.255	01013.236	01014.211	01015.198	cell = 1008 to 1015
01016.199	01017.201	01018.174	01019.152	01020.135	01021.082	01022.025	01023.000	cell = 1016 to 1023
