Calibration values (ps) from cell 0 to 1024 :

00000.000	00001.005	00001.997	00002.996	00004.003	00005.017	00006.038	00007.042	cell = 0 to 7
00008.044	00009.038	00010.021	00011.000	00011.969	00012.935	00013.904	00014.885	cell = 8 to 15
00015.869	00016.863	00017.855	00018.842	00019.843	00020.846	00021.838	00022.833	cell = 16 to 23
00023.811	00024.781	00025.759	00026.758	00027.786	00028.798	00029.817	00030.848	cell = 24 to 31
00031.854	00032.837	00033.812	00034.780	00035.755	00036.746	00037.748	00038.749	cell = 32 to 39
00039.747	00040.739	00041.736	00042.739	00043.749	00044.759	00045.724	00046.647	cell = 40 to 47
00047.576	00048.520	00049.472	00050.436	00051.418	00052.423	00053.442	00054.485	cell = 48 to 55
00055.536	00056.566	00057.572	00058.590	00059.608	00060.624	00061.620	00062.609	cell = 56 to 63
00063.595	00064.589	00065.581	00066.595	00067.634	00068.683	00069.731	00070.781	cell = 64 to 71
00071.832	00072.870	00073.870	00074.845	00075.831	00076.837	00077.821	00078.798	cell = 72 to 79
00079.774	00080.766	00081.780	00082.785	00083.792	00084.826	00085.869	00086.880	cell = 80 to 87
00087.865	00088.844	00089.825	00090.812	00091.800	00092.791	00093.805	00094.816	cell = 88 to 95
00095.801	00096.774	00097.766	00098.774	00099.777	00100.762	00101.749	00102.750	cell = 96 to 103
00103.738	00104.689	00105.634	00106.629	00107.651	00108.681	00109.689	00110.672	cell = 104 to 111
00111.687	00112.688	00113.681	00114.686	00115.703	00116.706	00117.698	00118.694	cell = 112 to 119
00119.690	00120.710	00121.726	00122.734	00123.745	00124.777	00125.818	00126.841	cell = 120 to 127
00127.858	00128.869	00129.886	00130.873	00131.853	00132.847	00133.828	00134.810	cell = 128 to 135
00135.820	00136.844	00137.881	00138.908	00139.923	00140.945	00141.992	00143.043	cell = 136 to 143
00144.073	00145.093	00146.095	00147.063	00148.032	00148.964	00149.889	00150.865	cell = 144 to 151
00151.853	00152.845	00153.853	00154.869	00155.890	00156.914	00157.944	00158.970	cell = 152 to 159
00159.975	00160.969	00161.955	00162.928	00163.894	00164.860	00165.836	00166.844	cell = 160 to 167
00167.869	00168.916	00169.957	00170.984	00171.999	00173.005	00174.011	00175.011	cell = 168 to 175
00175.990	00176.948	00177.904	00178.874	00179.859	00180.831	00181.792	00182.758	cell = 176 to 183
00183.730	00184.717	00185.708	00186.689	00187.689	00188.686	00189.690	00190.702	cell = 184 to 191
00191.720	00192.716	00193.702	00194.693	00195.709	00196.739	00197.754	00198.756	cell = 192 to 199
00199.755	00200.763	00201.773	00202.788	00203.799	00204.829	00205.863	00206.867	cell = 200 to 207
00207.856	00208.842	00209.833	00210.824	00211.818	00212.823	00213.823	00214.786	cell = 208 to 215
00215.749	00216.716	00217.684	00218.677	00219.692	00220.719	00221.741	00222.747	cell = 216 to 223
00223.745	00224.714	00225.657	00226.633	00227.654	00228.688	00229.708	00230.727	cell = 224 to 231
00231.723	00232.708	00233.714	00234.758	00235.815	00236.873	00237.903	00238.885	cell = 232 to 239
00239.855	00240.841	00241.853	00242.869	00243.890	00244.922	00245.943	00246.938	cell = 240 to 247
00247.911	00248.893	00249.895	00250.902	00251.941	00252.984	00253.987	00254.964	cell = 248 to 255
00255.932	00256.930	00257.949	00259.011	00260.056	00261.078	00262.090	00263.106	cell = 256 to 263
00264.123	00265.123	00266.126	00267.150	00268.151	00269.150	00270.139	00271.093	cell = 264 to 271
00272.038	00272.999	00274.001	00275.009	00276.023	00277.017	00277.994	00278.957	cell = 272 to 279
00279.912	00280.910	00281.923	00282.945	00283.961	00284.986	00286.021	00287.064	cell = 280 to 287
00288.108	00289.141	00290.178	00291.222	00292.277	00293.331	00294.345	00295.340	cell = 288 to 295
00296.355	00297.398	00298.457	00299.508	00300.537	00301.546	00302.551	00303.559	cell = 296 to 303
00304.571	00305.580	00306.567	00307.558	00308.563	00309.575	00310.590	00311.615	cell = 304 to 311
00312.646	00313.665	00314.678	00315.684	00316.705	00317.722	00318.721	00319.707	cell = 312 to 319
00320.704	00321.710	00322.722	00323.716	00324.705	00325.707	00326.732	00327.765	cell = 320 to 327
00328.813	00329.833	00330.838	00331.810	00332.786	00333.795	00334.803	00335.781	cell = 328 to 335
00336.744	00337.707	00338.683	00339.705	00340.740	00341.775	00342.814	00343.872	cell = 336 to 343
00344.926	00345.975	00347.003	00348.021	00349.028	00350.007	00350.998	00352.007	cell = 344 to 351
00353.021	00354.023	00355.051	00356.075	00357.109	00358.146	00359.153	00360.132	cell = 352 to 359
00361.118	00362.106	00363.096	00364.093	00365.112	00366.116	00367.104	00368.107	cell = 360 to 367
00369.129	00370.196	00371.244	00372.273	00373.299	00374.299	00375.300	00376.301	cell = 368 to 375
00377.293	00378.295	00379.304	00380.323	00381.337	00382.335	00383.323	00384.289	cell = 376 to 383
00385.273	00386.299	00387.314	00388.309	00389.293	00390.271	00391.271	00392.289	cell = 384 to 391
00393.318	00394.356	00395.377	00396.390	00397.421	00398.458	00399.472	00400.505	cell = 392 to 399
00401.540	00402.577	00403.612	00404.608	00405.559	00406.521	00407.522	00408.529	cell = 400 to 407
00409.529	00410.519	00411.499	00412.474	00413.456	00414.468	00415.506	00416.545	cell = 408 to 415
00417.582	00418.603	00419.613	00420.608	00421.589	00422.570	00423.557	00424.583	cell = 416 to 423
00425.623	00426.637	00427.634	00428.632	00429.634	00430.650	00431.691	00432.743	cell = 424 to 431
00433.787	00434.803	00435.784	00436.746	00437.695	00438.637	00439.596	00440.549	cell = 432 to 439
